mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
20	20	0	0	4/4	2	1		IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
20	20	3/8	3/8	4/4	2	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
20	20	1/2	1/2	4/4	2	1		i64	C	V		i64		i		64					m	0	0	1, 0, -3		0	1
20	20	3/4	3/4	4/4	2	1		It6	C	V		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
21	21	0	0	4/4	2	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
21	21	1/8	1/8	4/4	2	1		IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
21	21	3/8	3/8	4/4	2	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
21	21	1/2	1/2	4/4	2	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
21	21	3/4	3/4	4/4	2	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
22	22	0	0	4/4	2	1		I|PAC}{	C	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
22	22	1/4	1/4	4/4	2	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
22	22	1/2	1/2	4/4	2	1		I64	C	V		I64		I		64					M	0	0	1, 0, 4		0	1
22	22	5/8	5/8	4/4	2	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
22	22	3/4	3/4	4/4	2	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
22	22	15/16	15/16	4/4	2	1		#viio/vi	C	V		#viio/vi		#vii	o			vi			o	0	0	8, 5, 2		8	8
23	23	0	0	4/4	2	1		vi	C	V		vi		vi							m	0	0	3, 0, 4		3	3
23	23	1/8	1/8	4/4	2	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
23	23	1/4	1/4	4/4	2	1		IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
23	23	3/8	3/8	4/4	2	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
23	23	1/2	1/2	4/4	2	1		I(^7^2)}	C	V		I(^7^2)		I			^7^2			}	M	0	0	0, 2, 1	5	0	0
23	23	3/4	3/4	4/4	2	1		I|PAC	C	V		I		I					PAC		M	0	0	0, 4, 1		0	0
24	24	0	0	4/4	2	1		I.V7{	C	I		V7		V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
24	24	1/2	1/2	4/4	2	1		I64	C	I		I64		I		64					M	0	0	1, 0, 4		0	1
25	25	0	0	4/4	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	25	1/2	1/2	4/4	2	1		V(64)}	C	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
25	25	5/8	5/8	4/4	2	1		V|HC	C	I		V		V					HC		M	0	0	1, 5, 2		1	1
26	26	0	0	4/4	2	1		V{	C	I		V		V						{	M	0	0	1, 5, 2		1	1
26	26	3/4	3/4	4/4	2	1		iio64/vi	C	I		iio64/vi		ii	o	64		vi			o	0	0	-1, 5, 2		5	-1
27	27	0	0	4/4	2	1		V7(9)/vi	C	I		V7(9)/vi		V		7	9	vi			Mm7	0	0	4, 8, 5, 2	-1	4	4
27	27	3/8	3/8	4/4	2	1		V/ii	C	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
27	27	1/2	1/2	4/4	2	1		i/ii}	C	I		i/ii		i				ii		}	m	0	0	2, -1, 3		2	2
28	28	0	0	4/4	2	1		IV{	C	I		IV		IV						{	M	0	0	-1, 3, 0		-1	-1
28	28	3/4	3/4	4/4	2	1		iio64/V	C	I		iio64/V		ii	o	64		V			o	0	0	-3, 3, 0		3	-3
29	29	0	0	4/4	2	1		V7(b9)/V	C	I		V7(b9)/V		V		7	b9	V			Mm7	0	0	2, 6, 3, 0	-3	2	2
29	29	3/8	3/8	4/4	2	1		V/V	C	I		V/V		V				V			M	0	0	2, 6, 3		2	2
29	29	1/2	1/2	4/4	2	1		I/V}{	C	I		I/V		I				V		}{	M	0	0	1, 5, 2		1	1
30	30	0	0	4/4	2	1		V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
30	30	1/2	1/2	4/4	2	1		vi.#viio2	C	vi		#viio2		#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
31	31	0	0	4/4	2	1		V7	C	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
32	32	0	0	4/4	2	1		i|IAC}{	C	vi		i		i					IAC	}{	m	0	1	0, -3, 1		0	0
33	33	0	0	4/4	2	1		iv64	C	vi		iv64		iv		64					m	0	1	0, -1, -4		-1	0
33	33	1/2	1/2	4/4	2	1		i(64)	C	vi		i(64)		i			64				m	0	1	0, -1, -4		0	0
33	33	5/8	5/8	4/4	2	1		i	C	vi		i		i							m	0	1	0, -3, 1		0	0
34	34	0	0	4/4	2	1		V7(9)	C	vi		V7(9)		V		7	9				Mm7	0	1	1, 5, 2, -1	-4	1	1
34	34	1/2	1/2	4/4	2	1		i(94)}	C	vi		i(94)		i			94			}	m	0	1	0, -1, 1	2	0	0
34	34	5/8	5/8	4/4	2	1		i|IAC	C	vi		i		i					IAC		m	0	1	0, -3, 1		0	0
34	34	7/8	7/8	4/4	2	1		V7	C	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
35	35	0	0	4/4	2	1		i(94){	C	vi		i(94)		i			94			{	m	0	1	0, -1, 1	2	0	0
35	35	1/8	1/8	4/4	2	1		i	C	vi		i		i							m	0	1	0, -3, 1		0	0
36	36	0	0	4/4	2	1		iv64	C	vi		iv64		iv		64					m	0	1	0, -1, -4		-1	0
36	36	1/2	1/2	4/4	2	1		i(64)	C	vi		i(64)		i			64				m	0	1	0, -1, -4		0	0
36	36	5/8	5/8	4/4	2	1		i	C	vi		i		i							m	0	1	0, -3, 1		0	0
37	37	0	0	4/4	2	1		V7	C	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
37	37	1/2	1/2	4/4	2	1		i(94)}	C	vi		i(94)		i			94			}	m	0	1	0, -1, 1	2	0	0
37	37	3/4	3/4	4/4	2	1		i|IAC	C	vi		i		i					IAC		m	0	1	0, -3, 1		0	0
37	37	7/8	7/8	4/4	2	1		{	C	vi										{		0	1				
38	38	0	0	4/4	2	1		I.V7/vi	C	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
38	38	1/4	1/4	4/4	2	1		vi	C	I		vi		vi							m	0	0	3, 0, 4		3	3
38	38	1/2	1/2	4/4	2	1		vii%7/V	C	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
38	38	7/8	7/8	4/4	2	1		viio/V	C	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
39	39	0	0	4/4	2	1		I(94)/V}	C	I		I(94)/V		I			94	V		}	M	0	0	1, 0, 2	3	1	1
39	39	1/4	1/4	4/4	2	1		I/V	C	I		I/V		I				V			M	0	0	1, 5, 2		1	1
39	39	3/8	3/8	4/4	2	1		{	C	I										{		0	0				
39	39	1/2	1/2	4/4	2	1		V7/V	C	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
39	39	3/4	3/4	4/4	2	1		V	C	I		V		V							M	0	0	1, 5, 2		1	1
40	40	0	0	4/4	2	1		I6}{	C	I		I6		I		6				}{	M	0	0	4, 1, 0		0	4
40	40	3/4	3/4	4/4	2	1		IVM2	C	I		IVM2		IV	M	2					MM7	0	0	4, -1, 3, 0		-1	4
41	41	1/4	1/4	4/4	2	1		viio6	C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
41	41	3/4	3/4	4/4	2	1		iii2	C	I		iii2		iii		2					mm7	0	0	2, 4, 1, 5		4	2
42	42	1/4	1/4	4/4	2	1		vi6	C	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
42	42	3/4	3/4	4/4	2	1		ii2	C	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
43	43	1/4	1/4	4/4	2	1		V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
43	43	3/4	3/4	4/4	2	1		I}{	C	I		I		I						}{	M	0	0	0, 4, 1		0	0
44	44	1/2	1/2	4/4	2	1		i64/iii	C	I		i64/iii		i		64		iii			m	0	0	5, 4, 1		4	5
45	45	0	0	4/4	2	1		viio7/V/iii	C	I		viio7/V/iii		vii	o	7		V/iii			o7	0	0	10, 7, 4, 1		10	10
45	45	3/8	3/8	4/4	2	1		V65/V/iii	C	I		V65/V/iii		V		65		V/iii			Mm7	0	0	10, 7, 4, 6		6	10
45	45	1/2	1/2	4/4	2	1		V(4)/iii	C	I		V(4)/iii		V			4	iii			M	0	0	5, 4, 6		5	5
45	45	3/4	3/4	4/4	2	1		V/iii	C	I		V/iii		V				iii			M	0	0	5, 9, 6		5	5
46	46	0	0	4/4	2	1		viio7/V/ii	C	I		viio7/V/ii		vii	o	7		V/ii			o7	0	0	8, 5, 2, -1		8	8
46	46	3/8	3/8	4/4	2	1		V65/V/ii	C	I		V65/V/ii		V		65		V/ii			Mm7	0	0	8, 5, 2, 4		4	8
46	46	1/2	1/2	4/4	2	1		V(4)/ii	C	I		V(4)/ii		V			4	ii			M	0	0	3, 2, 4		3	3
46	46	3/4	3/4	4/4	2	1		V/ii	C	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
47	47	0	0	4/4	2	1		viio7/V	C	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
47	47	3/8	3/8	4/4	2	1		V65/V	C	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
47	47	1/2	1/2	4/4	2	1		V(4)}	C	I		V(4)		V			4			}	M	0	0	1, 0, 2		1	1
47	47	3/4	3/4	4/4	2	1		V	C	I		V		V							M	0	0	1, 5, 2		1	1
48	48	0	0	4/4	2	1		I6{	C	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
48	48	1/4	1/4	4/4	2	1		vi	C	I		vi		vi							m	0	0	3, 0, 4		3	3
48	48	1/2	1/2	4/4	2	1		I64	C	I		I64		I		64					M	0	0	1, 0, 4		0	1
48	48	3/4	3/4	4/4	2	1		V65/V	C	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
49	49	0	0	4/4	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	49	1/4	1/4	4/4	2	1		IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
49	49	1/2	1/2	4/4	2	1		viio	C	I		viio		vii	o						o	0	0	5, 2, -1		5	5
49	49	3/4	3/4	4/4	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
50	50	0	0	4/4	2	1		I|IAC}{	C	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
51	51	0	0	4/4	2	1		IV64	C	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
51	51	1/2	1/2	4/4	2	1		I(64)	C	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
51	51	5/8	5/8	4/4	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
52	52	0	0	4/4	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	52	1/2	1/2	4/4	2	1		I(94)}	C	I		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
52	52	5/8	5/8	4/4	2	1		I|IAC	C	I		I		I					IAC		M	0	0	0, 4, 1		0	0
52	52	7/8	7/8	4/4	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	53	0	0	4/4	2	1		I(94){	C	I		I(94)		I			94			{	M	0	0	0, -1, 1	2	0	0
53	53	1/8	1/8	4/4	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
54	54	0	0	4/4	2	1		IV64	C	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
54	54	1/2	1/2	4/4	2	1		I(64)	C	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
54	54	5/8	5/8	4/4	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
55	55	0	0	4/4	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	55	1/2	1/2	4/4	2	1		I(94)}	C	I		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
55	55	5/8	5/8	4/4	2	1		I|IAC	C	I		I		I					IAC		M	0	0	0, 4, 1		0	0
55	55	7/8	7/8	4/4	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	56	0	0	4/4	2	1		I{	C	I		I		I						{	M	0	0	0, 4, 1		0	0
56	56	1/2	1/2	4/4	2	1		V(9)	C	I		V(9)		V			9				M	0	0	1, 5, 2	3	1	1
56	56	3/4	3/4	4/4	2	1		V	C	I		V		V							M	0	0	1, 5, 2		1	1
57	57	0	0	4/4	2	1		I(4)	C	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
57	57	1/4	1/4	4/4	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
57	57	1/2	1/2	4/4	2	1		IV(4)	C	I		IV(4)		IV			4				M	0	0	-1, 5, 0		-1	-1
57	57	11/16	11/16	4/4	2	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
58	58	0	0	4/4	2	1		V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
59	59	0	0	4/4	2	1		I|IAC}{	C	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
59	59	1/2	1/2	4/4	2	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
60	60	3/8	3/8	4/4	2	1		ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
60	60	1/2	1/2	4/4	2	1		i64	C	I		i64		i		64					m	0	0	1, 0, -3		0	1
60	60	3/4	3/4	4/4	2	1		It6	C	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
61	61	0	0	4/4	2	1		V	C	I		V		V							M	0	0	1, 5, 2		1	1
61	61	1/8	1/8	4/4	2	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
61	61	3/8	3/8	4/4	2	1		ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
61	61	1/2	1/2	4/4	2	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
61	61	3/4	3/4	4/4	2	1		V	C	I		V		V							M	0	0	1, 5, 2		1	1
62	62	0	0	4/4	2	1		I|PAC}{	C	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
62	62	1/4	1/4	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
62	62	1/2	1/2	4/4	2	1		I64	C	I		I64		I		64					M	0	0	1, 0, 4		0	1
62	62	5/8	5/8	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
62	62	15/16	15/16	4/4	2	1		#viio/vi	C	I		#viio/vi		#vii	o			vi			o	0	0	8, 5, 2		8	8
63	63	0	0	4/4	2	1		vi	C	I		vi		vi							m	0	0	3, 0, 4		3	3
63	63	1/8	1/8	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
63	63	1/4	1/4	4/4	2	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
63	63	3/8	3/8	4/4	2	1		V	C	I		V		V							M	0	0	1, 5, 2		1	1
63	63	1/2	1/2	4/4	2	1		I(^7^2)}	C	I		I(^7^2)		I			^7^2			}	M	0	0	0, 2, 1	5	0	0
63	63	3/4	3/4	4/4	2	1		I|PAC	C	I		I		I					PAC		M	0	0	0, 4, 1		0	0
